model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,518,multi-hop,112.609,41.4267,42.5187,40.4645,0,0,0,0,355,355,309,309,21680332800,16425787392,16425787392,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,519,structural,79.6904,39.8972,44.9903,44.0679,0,0,0,1,258,185,239,266,5887795200,9826639872,12172296192,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,520,semantic,76.7138,41.7641,40.3524,49.3875,0,1,0,0,322,347,376,376,20714201088,24321196032,24321196032,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,521,structural,61.6216,39.242,39.9396,41.9984,0,0,0,0,344,388,328,388,25898385408,18507890688,25898385408,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,522,multi-hop,87.1754,48.3015,47.54,51.1284,0,0,0,1,333,263,263,295,11899281408,11899281408,14971084800,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,523,semantic,109.9594,41.9574,57.1586,45.2259,1,1,1,1,306,260,306,306,11629363200,16108388352,16108388352,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,524,multi-hop,100.1703,50.974,42.3346,41.9659,0,0,0,0,372,372,341,341,23806476288,20004052992,20004052992,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,525,semantic,83.9781,40.4783,42.8156,40.3992,0,1,0,1,343,336,343,339,19421724672,20239392768,19770089472,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,526,multi-hop,101.2428,38.7456,38.6551,59.6538,1,1,0,0,327,309,327,327,16425787392,18395209728,18395209728,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,Tesla T4,42,HotpotQA,3,16,527,semantic,70.9679,47.6765,40.685,40.3704,0,1,0,0,222,285,285,285,13973299200,13973299200,13973299200,2.121,0.094,0.9,0.1,0.35,0.65,0.35,0.65
