model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,flops_saved_cosine,flops_saved_graph,embed_time_s,graph_build_time_s
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,91,multi-hop,0.0,0.0,47.0218,1,1,0,118,356,374,16611540992,18333827072,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,92,semantic,19.5043,0.0,15.6811,0,1,0,10,186,266,4534566912,9274130432,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,93,semantic,0.0,0.0,0.0,1,1,1,97,353,353,16332750848,16332750848,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,94,semantic,24.6205,0.0,0.0,0,1,1,119,296,296,11484004352,11484004352,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,95,semantic,17.722,0.0,0.0,0,1,1,104,360,360,16986931200,16986931200,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,96,multi-hop,0.0,16.2361,21.786,1,0,0,111,235,263,7238451200,9066119168,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,97,structural,0.0,17.1862,23.7686,1,0,0,114,370,370,17943756800,17943756800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,98,multi-hop,51.5882,0.0,50.6814,0,1,0,101,357,357,16704995328,16704995328,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,99,semantic,0.0,0.0,14.9887,1,1,0,116,341,372,15241183232,18138267648,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,100,semantic,37.9609,0.0,0.0,0,1,1,74,330,316,14273740800,13088325632,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,101,multi-hop,18.9689,21.0211,0.0,0,0,1,113,369,369,17846894592,17846894592,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,102,multi-hop,26.835,0.0,17.0423,0,1,0,50,306,255,12273057792,8522956800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,103,semantic,18.9681,0.0,16.5607,0,1,0,93,254,252,8456241152,8323596288,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,104,multi-hop,14.1032,0.0,13.9264,0,1,0,37,95,293,1182924800,11252400128,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,105,semantic,16.3616,0.0,14.9341,0,1,0,101,357,357,16704995328,16704995328,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,106,semantic,16.123,0.0,0.0,0,1,1,55,247,245,7996571648,7867596800,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,107,structural,22.1481,15.471,0.0,0,0,1,115,371,361,18040881152,17081434112,7.461,0.032
meta-llama/Llama-3.2-1B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,3,16,108,structural,24.8206,15.0978,30.3102,0,0,0,92,301,313,11875254272,12840992768,7.461,0.032
