model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,405,structural,18.0038,55.5285,50.407,48.5339,0,0,0,0,19,275,275,275,13009920000,13009920000,13009920000,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,406,semantic,18.6171,0.0,0.0,0.0,0,1,1,1,107,363,363,363,22668484608,22668484608,22668484608,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,407,multi-hop,41.8723,17.0388,0.0,0.0,0,0,1,1,129,385,385,385,25499443200,25499443200,25499443200,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,408,multi-hop,20.9541,0.0,0.0,0.0,0,1,1,1,129,385,385,385,25499443200,25499443200,25499443200,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,409,semantic,19.8745,0.0,55.8862,48.0036,0,1,0,0,63,319,319,319,17506148352,17506148352,17506148352,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,410,multi-hop,26.1249,0.0,0.0,0.0,0,1,1,1,127,383,383,383,25235202048,25235202048,25235202048,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,411,structural,23.2109,27.2916,55.191,0.0,0,0,0,1,18,274,274,274,12915474432,12915474432,12915474432,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,412,multi-hop,28.78,0.0,48.7535,40.3689,0,1,0,0,135,391,391,391,26300424192,26300424192,26300424192,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,413,multi-hop,57.8596,0.0,57.673,0.0,0,1,0,1,4,243,260,260,10158317568,11629363200,11629363200,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,MuSiQue,6,16,414,multi-hop,46.5821,0.0,50.1246,49.5407,0,1,0,0,58,314,314,314,16961667072,16961667072,16961667072,5.323,0.019,0.9,0.1,0.35,0.65,0.35,0.65
