model_name,gpu_name,seed,dataset,config_k,config_cap,run,type,cold_ms,cosine_ms,graph_ms,adaptive_ms,lru_sim_hit,cos_sim_hit,grp_sim_hit,adp_sim_hit,cold_n_tokens,cosine_n_tokens,graph_n_tokens,adaptive_n_tokens,flops_saved_cosine,flops_saved_graph,flops_saved_adaptive,embed_time_s,graph_build_time_s,adp_alpha_semantic,adp_beta_semantic,adp_alpha_structural,adp_beta_structural,adp_alpha_multihop,adp_beta_multihop
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,585,multi-hop,15.3893,19.1529,33.9824,25.2144,0,0,0,0,106,362,362,362,22543761408,22543761408,22543761408,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,586,semantic,38.3692,0.0,0.0,0.0,0,1,1,1,1,8,8,8,11010048,11010048,11010048,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,587,semantic,47.9176,0.0,0.0,0.0,0,1,1,1,84,340,340,340,19886899200,19886899200,19886899200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,588,multi-hop,19.1843,28.9951,52.4721,0.0,0,0,0,1,147,403,403,403,27939545088,27939545088,27939545088,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,589,semantic,44.0856,0.0,29.6188,45.6589,0,1,0,0,47,303,303,303,15794085888,15794085888,15794085888,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,590,structural,51.3421,0.0,0.0,0.0,0,1,1,1,85,341,341,341,20004052992,20004052992,20004052992,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,591,semantic,38.5561,0.0,0.0,0.0,0,1,1,1,65,321,321,321,17726349312,17726349312,17726349312,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,592,structural,49.4566,26.4774,22.099,0.0,0,0,0,1,11,29,30,267,144678912,154828800,12263989248,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,593,semantic,41.1699,0.0,49.7541,35.1689,0,1,0,0,110,366,366,366,23044718592,23044718592,23044718592,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,594,structural,20.9315,0.0,0.0,0.0,0,1,1,1,108,364,364,364,22793551872,22793551872,22793551872,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,595,multi-hop,22.4654,0.0,0.0,0.0,0,1,1,1,102,358,358,358,22048309248,22048309248,22048309248,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,596,multi-hop,19.3417,50.1601,18.9025,0.0,0,0,0,1,1,11,8,257,20815872,11010048,11362541568,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,597,semantic,17.9332,0.0,41.4873,45.6934,0,1,0,0,108,319,364,364,17506148352,22793551872,22793551872,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,598,multi-hop,51.9105,17.5086,24.3504,0.0,0,0,0,1,4,27,27,260,125411328,125411328,11629363200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,4,16,599,multi-hop,21.133,0.0,23.0634,50.8102,0,1,0,0,161,417,417,417,29914472448,29914472448,29914472448,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,5,16,0,structural,17.9099,0.0,0.0,0.0,0,1,1,1,109,365,365,365,22918963200,22918963200,22918963200,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 5060 Ti,42,2WikiMultiHopQA,5,16,1,multi-hop,28.1675,45.907,18.0326,0.0,0,0,0,1,77,333,333,333,19076456448,19076456448,19076456448,5.308,0.025,0.9,0.1,0.35,0.65,0.35,0.65
